Num,Clave_Nal,InAI18,InAI17,Cambio_InAI,Cambio_InAI_Factor2,Edad18,Sup18,Esc18,CRend,Crad,CCli,CPrec,CAuto,Cint
6288,MEXER2148,6.666666667,14.28571429,-7.619047619,0,78,1.8,2,-2,0.007,-1,-1000,0,0
6289,MEXER215,20,14.28571429,5.714285714,1,76,0.75,0,-2.2,0.03,0,-50,40,0
6290,MEXER2151,6.666666667,28.57142857,-21.9047619,0,74,2,1,0.5,0.007,0,-1700,10,0
6291,MEXER2152,20,14.28571429,5.714285714,1,68,1.7,6,2.7,0.052,1,-1400,-90,0
6292,MEXER2153,6.666666667,14.28571429,-7.619047619,0,64,1,4,0.5,-0.007,-1,-1100,20,0
6293,MEXER2154,26.66666667,14.28571429,12.38095238,1,79,1.7,6,3,0.097,1,0,-85,0
6294,MEXER2156,6.666666667,7.142857143,-0.476190476,0,75,1,6,-2.5,0.031,-1,1200,0,0
6295,MEXER2158,26.66666667,7.142857143,19.52380952,1,80,1.7,0,-5.9,0.071,1,-300,5,0
6296,MEXER2161,20,7.142857143,12.85714286,1,66,15,6,1,0.052,0,-200,-11,-0.045
6297,MEXER2163,20,0,20,1,51,2,6,2.18,0.052,1,200,-90,0
6298,MEXER2176,13.33333333,7.142857143,6.19047619,1,62,0.9,9,-3.4,0.03,0,-2500,0,0
6299,MEXER2177,6.666666667,7.142857143,-0.476190476,0,62,0.19,6,-0.6,0.022,0,-2200,0,0
6300,MEXER2178,20,14.28571429,5.714285714,1,53,0.27,4,4.46,0.03,0,1000,-20,0
6301,MEXER2179,6.666666667,7.142857143,-0.476190476,0,72,1.92,6,-1.8,0.022,0,-2400,0,0
6302,MEXER2181,6.666666667,7.142857143,-0.476190476,0,69,0.19,6,-1,0.022,0,-1400,0,0
6303,MEXER2184,6.666666667,7.142857143,-0.476190476,0,78,0.42,6,2.9,0.022,0,700,0,0
6304,MEXER2186,0,7.142857143,-7.142857143,0,75,0.87,6,0.25,0,0,-3900,0,0
6305,MEXER2187,0,7.142857143,-7.142857143,0,79,0.25,6,-1.3,-0.015,0,-3200,0,0
6306,MEXER2190,6.666666667,7.142857143,-0.476190476,0,61,0.34,6,-0.75,0.022,0,-2800,0,0
6307,MEXER2191,13.33333333,7.142857143,6.19047619,1,71,1.3,3,-0.6,0.022,0,-500,0,0
6308,MEXER2192,6.666666667,7.142857143,-0.476190476,0,68,0.71,6,-1,0.022,0,-3800,0,0
6309,MEXER2193,6.666666667,14.28571429,-7.619047619,0,48,0.28,9,-0.8,0.022,0,-3300,0,0
6310,MEXER2194,13.33333333,14.28571429,-0.952380952,0,59,3,3,0.3,0.022,0,-100,0,0
6311,MEXER2195,6.666666667,14.28571429,-7.619047619,0,86,0.98,6,-0.8,0.022,0,-1650,0,0
6312,MEXER2197,13.33333333,14.28571429,-0.952380952,0,69,1.6,6,2.1,0.03,1,100,-70,0
6313,MEXER2198,0,0,0,1,68,1,6,0,0,0,-3000,0,0
6314,MEXER2199,13.33333333,14.28571429,-0.952380952,0,68,1.3,9,0,0.03,0,0,40,0
6315,MEXER2200,6.666666667,7.142857143,-0.476190476,0,55,1,12,-0.67,0.022,0,0,50,0
6316,MEXER2201,13.33333333,14.28571429,-0.952380952,0,72,1.29,0,-0.6,0.022,1,800,-100,0
6317,MEXER2202,13.33333333,14.28571429,-0.952380952,0,63,1.2,5,-1,0.03,0,-200,0,0
6318,MEXER2203,6.666666667,0,6.666666667,1,71,1,6,1.2,0.022,0,-2800,0,0
6319,MEXER2204,13.33333333,0,13.33333333,1,49,2.5,6,0,0.045,-1,200,45,0
6320,MEXER2207,20,0,20,1,60,1.5,6,2.2,0.052,2,800,-70,0
6321,MEXER2209,13.33333333,0,13.33333333,1,59,1,6,0,0.045,1,700,60,0
6322,MEXER221,33.33333333,0,33.33333333,1,82,1,0,-1,0.052,0,-1000,0,0
6323,MEXER2210,6.666666667,0,6.666666667,1,69,0.69,6,-0.2,0.022,0,-1500,0,0
6324,MEXER2212,6.666666667,0,6.666666667,1,59,4.7,3,0.4,0.022,1,0,-95,0
6325,MEXER2213,6.666666667,0,6.666666667,1,84,0.2,6,-1.55,0.022,0,-2100,0,0
6326,MEXER2214,6.666666667,0,6.666666667,1,60,1.2,9,-1.5,0.022,0,-2000,0,0
6327,MEXER2217,6.666666667,0,6.666666667,1,68,0.98,6,-1.3,0.022,0,500,0,0
6328,MEXER2218,6.666666667,0,6.666666667,1,64,0.85,6,0.1,0.022,0,-2000,0,0
6329,MEXER2219,0,0,0,1,84,1.03,6,0.9,0,0,-1300,0,0
6330,MEXER222,26.66666667,0,26.66666667,1,77,1.25,0,-0.9,0.063,0,-150,50,0.022
6331,MEXER2221,0,0,0,1,74,1,0,-3.87,0,0,-1730,0,0
6332,MEXER2223,13.33333333,21.42857143,-8.095238095,0,84,1.6,6,2.1,0.03,0,-200,25,0
6333,MEXER2224,13.33333333,14.28571429,-0.952380952,0,48,2.24,12,0,0.03,0,0,0,0
6334,MEXER2226,6.666666667,21.42857143,-14.76190476,0,73,2.17,9,-0.5,0.007,0,0,20,0
6335,MEXER2227,6.666666667,21.42857143,-14.76190476,0,63,0.9,3,0.5,0.022,0,-1000,0,0
6336,MEXER2228,13.33333333,21.42857143,-8.095238095,0,76,1.41,6,-0.5,0.03,0,-200,30,0
6337,MEXER2230,0,28.57142857,-28.57142857,0,81,0.26,6,1.6,0,0,0,0,0
6338,MEXER2231,6.666666667,28.57142857,-21.9047619,0,61,1.34,9,0,0.007,0,0,45,0
6339,MEXER2232,13.33333333,14.28571429,-0.952380952,0,60,1.22,3,-0.7,0.022,0,1700,0,0
6340,MEXER2233,20,28.57142857,-8.571428571,0,59,1.6,6,-2.5,0.03,1,-300,-20,0
6341,MEXER2234,6.666666667,21.42857143,-14.76190476,0,72,0.96,6,-1,0.022,0,-2900,0,0
6342,MEXER2235,6.666666667,7.142857143,-0.476190476,0,58,0.6,0,-1.5,0.022,0,-300,0,0
6343,MEXER2237,13.33333333,0,13.33333333,1,69,0.3,6,-3.14,0.03,0,-1600,0,0
6344,MEXER2240,6.666666667,7.142857143,-0.476190476,0,72,1,6,-2.9,0.022,0,-1200,0,0
6345,MEXER2241,0,7.142857143,-7.142857143,0,82,1,11,-1,0,0,-2900,0,0
6346,MEXER2242,20,0,20,1,63,3,5,-0.6,0.022,1,100,-100,0
6347,MEXER2244,6.666666667,7.142857143,-0.476190476,0,54,1,9,1,0.022,0,-2150,0,0
6348,MEXER2245,6.666666667,21.42857143,-14.76190476,0,78,0.19,6,-2,0.022,0,-1200,0,0
6349,MEXER2246,13.33333333,0,13.33333333,1,52,1.8,3,0.1,0.022,0,0,0,0
6350,MEXER2249,6.666666667,0,6.666666667,1,89,3.1,0,-0.2,0.022,0,-1000,0,0
6351,MEXER225,13.33333333,7.142857143,6.19047619,1,77,1,0,-0.8,0.007,0,2400,0,0
6352,MEXER2250,6.666666667,7.142857143,-0.476190476,0,73,1.03,6,-0.1,0.022,0,-3500,0,0
6353,MEXER2251,13.33333333,7.142857143,6.19047619,1,81,2.5,6,-4.5,0.045,0,200,5,0
6354,MEXER2254,6.666666667,7.142857143,-0.476190476,0,85,0.37,6,-0.54,0.022,0,-3600,0,0
6355,MEXER2255,6.666666667,0,6.666666667,1,70,2.4,2,-0.4,0.022,0,500,0,0
6356,MEXER2257,13.33333333,7.142857143,6.19047619,1,44,1.8,10,-0.5,0.03,0,500,0,0
6357,MEXER2258,6.666666667,7.142857143,-0.476190476,0,72,0.41,9,-0.6,0.022,0,-2500,0,0
6358,MEXER2259,0,0,0,1,48,0.31,9,-0.2,0,0,-3300,0,0
6359,MEXER2260,13.33333333,7.142857143,6.19047619,1,73,2.5,0,0.2,0.045,0,-200,0,0
6360,MEXER2261,13.33333333,0,13.33333333,1,66,2,9,0,0.03,0,-200,20,0
6361,MEXER2263,6.666666667,7.142857143,-0.476190476,0,53,1,12,-1.15,0.022,0,0,0,0
6362,MEXER2264,6.666666667,0,6.666666667,1,63,3.3,5,0,0.022,1,300,-100,0
6363,MEXER2265,6.666666667,7.142857143,-0.476190476,0,58,1,6,-1.5,0.022,0,-1000,0,0
6364,MEXER2266,13.33333333,7.142857143,6.19047619,1,63,2.5,9,-1,0.03,0,-400,20,0
6365,MEXER2270,13.33333333,0,13.33333333,1,61,2.9,7,0.2,0.03,0,-1200,0,0
6366,MEXER2271,6.666666667,0,6.666666667,1,57,1.5,9,-1.75,0.022,0,-300,0,0
6367,MEXER2273,0,0,0,1,57,1.55,6,-0.3,0,0,-700,0,0
6368,MEXER2274,13.33333333,0,13.33333333,1,71,2.34,9,-0.5,0.03,0,400,40,0
6369,MEXER2275,20,0,20,1,68,1.7,6,3.1,0.052,1,-1500,-90,0
6370,MEXER2277,6.666666667,0,6.666666667,1,79,0.2,6,-0.4,0.022,0,-2700,0,0
6371,MEXER2278,13.33333333,0,13.33333333,1,59,2,9,-1,0.03,0,200,-10,0
6372,MEXER2279,6.666666667,7.142857143,-0.476190476,0,59,0.22,6,-0.7,0.022,0,-1500,0,0
6373,MEXER228,33.33333333,7.142857143,26.19047619,1,63,0.5,0,-1.5,0.052,0,300,70,0
6374,MEXER2280,6.666666667,0,6.666666667,1,76,0.88,6,1.1,0.022,0,-3300,0,0
6375,MEXER2281,13.33333333,0,13.33333333,1,59,1.06,9,0,0.03,0,500,0,0
6376,MEXER2283,6.666666667,7.142857143,-0.476190476,0,48,1,9,2,0.022,0,-1000,0,0
6377,MEXER2284,13.33333333,7.142857143,6.19047619,1,56,1.39,9,0,0.052,0,0,20,0
6378,MEXER2285,26.66666667,0,26.66666667,1,69,1.3,6,0.9,0.074,1,-300,-60,0
6379,MEXER2286,13.33333333,7.142857143,6.19047619,1,54,2.5,10,-1,0.03,0,0,20,0
6380,MEXER2287,13.33333333,7.142857143,6.19047619,1,70,3,2,-1.3,0.022,1,6800,-70,0
6381,MEXER2290,26.66666667,7.142857143,19.52380952,1,60,0.96,9,0,0.038,0,0,0,0
6382,MEXER2299,13.33333333,7.142857143,6.19047619,1,66,1.75,9,-1,0.03,0,0,0,0
6383,MEXER2301,6.666666667,7.142857143,-0.476190476,0,58,2.5,12,0,0.007,0,500,20,0
6384,MEXER2302,13.33333333,7.142857143,6.19047619,1,64,1,9,0,0.03,0,-900,30,-0.013
6385,MEXER2303,13.33333333,7.142857143,6.19047619,1,81,2.5,6,-0.5,0.03,0,200,15,0
6386,MEXER2304,26.66666667,7.142857143,19.52380952,1,72,2.63,2,3,0.052,-1,200,50,0
6387,MEXER2306,13.33333333,7.142857143,6.19047619,1,66,2.42,9,-0.5,0.03,0,0,10,0
6388,MEXER2308,33.33333333,7.142857143,26.19047619,1,42,0.99,8,3,0.06,-1,0,50,0
6389,MEXER231,33.33333333,0,33.33333333,1,56,1,3,-2.8,0.052,0,400,75,0
6390,MEXER2310,13.33333333,0,13.33333333,1,65,1.5,5,-0.2,0.022,0,0,0,0
6391,MEXER2311,13.33333333,0,13.33333333,1,61,1.99,9,-0.5,0.03,0,0,0,0
6392,MEXER2312,20,0,20,1,61,1.5,8,-0.3,0.03,0,-400,0,0
6393,MEXER2314,20,7.142857143,12.85714286,1,41,1.81,10,1,0.038,0,200,0,0
6394,MEXER2316,33.33333333,0,33.33333333,1,58,1.5,8,-0.8,0.06,0,500,-100,0
6395,MEXER2322,33.33333333,0,33.33333333,1,52,3,8,-1,0.038,0,-700,0,0
6396,MEXER2324,13.33333333,0,13.33333333,1,64,3.75,9,-1,0.03,1,0,20,0
6397,MEXER2326,13.33333333,0,13.33333333,1,65,0.72,8,0.3,0.045,0,-300,0,0
6398,MEXER2327,13.33333333,0,13.33333333,1,71,2.5,6,-1,0.03,1,500,15,0
6399,MEXER2328,6.666666667,0,6.666666667,1,79,1.71,5,0.5,0.007,0,0,0,0
6400,MEXER2330,26.66666667,0,26.66666667,1,62,2,5,1,0.074,-1,100,50,0
6401,MEXER2331,13.33333333,0,13.33333333,1,78,0.72,6,0.5,0.03,0,500,25,0
6402,MEXER2333,13.33333333,0,13.33333333,1,62,2.3,6,-0.5,0.045,0,700,20,0
6403,MEXER2334,26.66666667,0,26.66666667,1,62,0.96,5,-1.3,0.06,-1,200,50,0
6404,MEXER2335,6.666666667,0,6.666666667,1,63,2.33,6,0,0,1,500,25,0
6405,MEXER2336,13.33333333,0,13.33333333,1,67,2.5,6,2,0.022,0,0,0,0
6406,MEXER2338,20,0,20,1,68,0.44,5,0,0.067,0,350,0,0
6407,MEXER2339,13.33333333,0,13.33333333,1,56,2.43,6,-5,0.03,-1,1100,20,0
6408,MEXER2343,20,0,20,1,52,2,9,0.5,0.03,0,-300,0,0
6409,MEXER2344,6.666666667,0,6.666666667,1,59,1,9,0,0.007,0,0,-20,0
6410,MEXER2345,20,0,20,1,60,2,6,-0.5,0.052,0,500,0,0
6411,MEXER2348,13.33333333,0,13.33333333,1,77,2.5,6,-1.5,0.03,0,0,-5,0
6412,MEXER2349,13.33333333,0,13.33333333,1,48,2,12,-0.5,0.052,0,-1600,0,0
6413,MEXER2350,13.33333333,0,13.33333333,1,72,2.46,6,-1,0.022,-1,0,5,0
6414,MEXER2352,20,0,20,1,77,0.5,3,-0.9,0.052,0,-750,90,0.045
6415,MEXER2353,13.33333333,0,13.33333333,1,76,2.42,3,0,0.045,0,700,-90,0
6416,MEXER2354,13.33333333,7.142857143,6.19047619,1,77,2.5,5,-0.5,0.03,0,-500,0,0
6417,MEXER2355,13.33333333,7.142857143,6.19047619,1,70,0.43,6,-0.05,0.03,0,-1300,0,0.009
6418,MEXER2357,20,0,20,1,59,1.5,6,-0.6,0.097,0,400,0,0
6419,MEXER2359,33.33333333,7.142857143,26.19047619,1,72,3.75,6,-1.5,0.124,-1,-200,-20,0
6420,MEXER236,26.66666667,0,26.66666667,1,62,1,0,-1.9,0.03,0,-200,0,0
6421,MEXER2361,46.66666667,7.142857143,39.52380952,1,76,4,3,-2.5,0.123,1,-2000,0,0
6422,MEXER2375,20,7.142857143,12.85714286,1,57,0.89,6,-0.25,0.101,1,1200,-5,0
6423,MEXER2377,20,0,20,1,76,0.8,3,-3.5,0.052,0,500,-10,0
6424,MEXER2378,20,0,20,1,52,0.85,6,0.25,0.094,0,500,0,0
6425,MEXER2379,20,0,20,1,64,1.54,6,-5.3,0.009,-1,6000,-100,0
6426,MEXER2381,33.33333333,7.142857143,26.19047619,1,81,3,3,2,0.068,0,-600,-100,0
6427,MEXER2385,26.66666667,7.142857143,19.52380952,1,67,1.82,6,-0.5,0.097,1,-1800,30,0
6428,MEXER2386,20,7.142857143,12.85714286,1,71,4,6,-0.5,0.097,0,-600,40,0
6429,MEXER2389,13.33333333,7.142857143,6.19047619,1,65,2.35,6,0,0.052,0,1500,60,0
6430,MEXER239,26.66666667,7.142857143,19.52380952,1,60,0.5,5,-1.4,0.052,0,-550,0,0
6431,MEXER2393,33.33333333,0,33.33333333,1,61,5,9,2,0.038,1,1300,35,0
6432,MEXER2395,26.66666667,7.142857143,19.52380952,1,71,2.36,6,3.5,0.038,-1,-500,95,0.009
6433,MEXER2396,26.66666667,7.142857143,19.52380952,1,77,1.5,6,0.5,0.038,0,500,5,0
6434,MEXER2397,46.66666667,7.142857143,39.52380952,1,49,1,9,-1,0.03,0,-100,-8,0.009
6435,MEXER2398,26.66666667,7.142857143,19.52380952,1,63,1.5,6,1,0.007,0,2000,0,0.072
6436,MEXER2399,6.666666667,7.142857143,-0.476190476,0,95,0.55,0,1,0.022,0,-200,0,0
6437,MEXER2400,6.666666667,14.28571429,-7.619047619,0,68,1.72,3,0.4,0.022,1,300,-100,0
6438,MEXER2404,13.33333333,7.142857143,6.19047619,1,50,1.36,12,3.7,0.03,0,500,-20,0.009
6439,MEXER2405,20,14.28571429,5.714285714,1,60,1.16,9,-0.5,0.038,0,300,0,0
6440,MEXER2406,13.33333333,7.142857143,6.19047619,1,75,0.48,3,1.5,0.038,0,300,0,0
6441,MEXER2407,26.66666667,14.28571429,12.38095238,1,56,1.29,12,-2.5,0.038,0,900,0,0
6442,MEXER2409,20,7.142857143,12.85714286,1,59,5,0,0,0.038,0,0,0,0
6443,MEXER2411,13.33333333,7.142857143,6.19047619,1,82,0.37,0,-2,0.022,0,500,0,0
6444,MEXER2414,13.33333333,7.142857143,6.19047619,1,47,1,6,0,0.022,0,-700,0,0
6445,MEXER2415,13.33333333,7.142857143,6.19047619,1,52,1.09,6,0,0.022,0,0,0,0
6446,MEXER2416,13.33333333,7.142857143,6.19047619,1,74,3,6,2,0.022,0,300,0,0
6447,MEXER2417,13.33333333,7.142857143,6.19047619,1,63,2.5,0,0,0.03,0,0,0,0
6448,MEXER2419,13.33333333,7.142857143,6.19047619,1,69,5,6,0,0.007,0,0,0,0
6449,MEXER2422,20,7.142857143,12.85714286,1,68,1.25,9,-10.8,0.023,0,200,0,0
6450,MEXER2424,20,7.142857143,12.85714286,1,63,3.27,0,0,0.03,-1,200,0,0
6451,MEXER2425,13.33333333,14.28571429,-0.952380952,0,38,2.5,7,0,0.022,-1,0,0,0
6452,MEXER2426,20,7.142857143,12.85714286,1,71,2.46,6,0,0.022,-1,300,0,0.006
6453,MEXER2427,13.33333333,7.142857143,6.19047619,1,64,2.5,6,0,0.022,0,200,0,0
6454,MEXER2428,26.66666667,7.142857143,19.52380952,1,36,1.99,9,0,0.038,0,0,0,0
6455,MEXER2429,20,7.142857143,12.85714286,1,79,1,6,0,0.022,0,200,0,0
6456,MEXER243,26.66666667,7.142857143,19.52380952,1,55,0.5,6,-2,0.074,0,-650,0,0
6457,MEXER2431,13.33333333,7.142857143,6.19047619,1,62,2.95,6,0,0.022,-1,0,0,0
6458,MEXER2432,13.33333333,7.142857143,6.19047619,1,78,2,6,0,0.03,-1,-700,-90,0
6459,MEXER2435,20,21.42857143,-1.428571429,0,62,2.5,9,0,0.022,0,0,0,0
6460,MEXER2436,13.33333333,7.142857143,6.19047619,1,67,1.25,6,0,0.022,0,-600,0,0
6461,MEXER2439,20,7.142857143,12.85714286,1,66,2.5,0,0,0.045,0,0,0,0.022
6462,MEXER2440,26.66666667,14.28571429,12.38095238,1,62,2.95,0,0,0.063,0,0,0,0
6463,MEXER2442,13.33333333,21.42857143,-8.095238095,0,43,2,7,0,0.022,0,-300,0,0
6464,MEXER2443,13.33333333,7.142857143,6.19047619,1,61,1.96,6,0,0.022,0,300,0,0
6465,MEXER2444,13.33333333,14.28571429,-0.952380952,0,68,2.5,5,0,0.022,0,0,0,0
6466,MEXER2447,13.33333333,14.28571429,-0.952380952,0,59,0.9,0,0,0.022,0,200,0,0
6467,MEXER2448,13.33333333,14.28571429,-0.952380952,0,73,1,6,0,0.022,-1,300,0,0
6468,MEXER2449,13.33333333,7.142857143,6.19047619,1,49,2.5,6,0,0.022,0,2600,5,0
6469,MEXER2450,13.33333333,7.142857143,6.19047619,1,66,5,0,0,0.016,0,-200,0,0
6470,MEXER2451,13.33333333,7.142857143,6.19047619,1,54,2.48,8,0,0.022,0,0,0,0
6471,MEXER2452,13.33333333,7.142857143,6.19047619,1,75,1,0,0,0.022,0,-500,-20,0
6472,MEXER2454,13.33333333,7.142857143,6.19047619,1,61,3.13,8,0,0.022,0,400,0,0
6473,MEXER2455,20,7.142857143,12.85714286,1,69,3,6,0,0.022,0,0,0,0
6474,MEXER2456,13.33333333,7.142857143,6.19047619,1,79,1,4,0,0.022,-1,0,0,0
6475,MEXER2457,13.33333333,7.142857143,6.19047619,1,52,2,6,0,0.03,0,-1900,0,0
6476,MEXER2458,20,7.142857143,12.85714286,1,69,8,6,-5,0.016,0,-100,80,0
6477,MEXER2459,13.33333333,7.142857143,6.19047619,1,66,2,5,1.5,0.03,0,300,0,0
6478,MEXER2460,20,7.142857143,12.85714286,1,43,4,9,3,0.016,0,780,0,0
6479,MEXER2461,13.33333333,7.142857143,6.19047619,1,78,3.31,3,1.9,0.03,0,-400,0,0
6480,MEXER2462,13.33333333,7.142857143,6.19047619,1,48,2,6,-0.5,0.03,0,200,0,0
6481,MEXER2463,20,7.142857143,12.85714286,1,51,2.5,6,-0.5,0.016,-1,-300,0,0
6482,MEXER2464,6.666666667,7.142857143,-0.476190476,0,73,3,2,1,0.007,0,400,0,0
6483,MEXER2465,13.33333333,0,13.33333333,1,54,2.32,6,1,0.03,0,-1100,0,0
6484,MEXER2466,6.666666667,7.142857143,-0.476190476,0,52,1.5,6,0.5,0.007,0,300,0,0
6485,MEXER2467,13.33333333,7.142857143,6.19047619,1,49,3,4,0.5,0.03,0,4300,0,0
6486,MEXER2468,13.33333333,7.142857143,6.19047619,1,65,3,5,-1,0.03,0,-400,0,0
6487,MEXER2470,6.666666667,7.142857143,-0.476190476,0,69,4,3,-1,0.007,0,-700,0,0
6488,MEXER2471,26.66666667,7.142857143,19.52380952,1,44,4,6,-0.5,0.016,0,-300,0,0
6489,MEXER2472,20,7.142857143,12.85714286,1,70,3.5,10,-2.5,0.03,0,600,0,0
6490,MEXER2473,13.33333333,7.142857143,6.19047619,1,58,4,3,-0.5,0.03,0,200,0,0
6491,MEXER2474,6.666666667,7.142857143,-0.476190476,0,68,3,3,0,0.007,0,2100,0,0
6492,MEXER2475,6.666666667,7.142857143,-0.476190476,0,69,2.71,4,0,0.007,0,100,0,0
6493,MEXER2476,13.33333333,7.142857143,6.19047619,1,60,4,2,1.5,0.03,0,500,0,0
6494,MEXER2477,13.33333333,7.142857143,6.19047619,1,62,2,6,-1.5,0.016,0,-400,0,0
6495,MEXER2478,20,7.142857143,12.85714286,1,54,4,16,0,0.016,0,200,0,0
6496,MEXER2479,26.66666667,7.142857143,19.52380952,1,62,1.58,7,1,0.016,0,-500,0,0
6497,MEXER248,26.66666667,7.142857143,19.52380952,1,48,0.92,6,-0.8,0.052,0,-300,0,0
6498,MEXER2480,6.666666667,7.142857143,-0.476190476,0,59,3,4,0,0.007,0,1000,0,0
6499,MEXER2481,20,7.142857143,12.85714286,1,71,4,4,-0.2,0.007,-1,0,20,0
6500,MEXER2482,60,7.142857143,52.85714286,1,53,0.97,9,0,0.083,0,300,40,0
6501,MEXER2483,20,7.142857143,12.85714286,1,57,0.82,6,1.3,0.045,0,-900,0,0
6502,MEXER2484,13.33333333,7.142857143,6.19047619,1,66,0.25,4,1.2,0.03,0,-3600,0,0
6503,MEXER2485,13.33333333,7.142857143,6.19047619,1,77,0.35,0,1.3,0.049,0,-300,0,0
6504,MEXER2486,13.33333333,7.142857143,6.19047619,1,81,0.56,0,0.5,0.03,0,1100,0,0
6505,MEXER2487,13.33333333,7.142857143,6.19047619,1,57,0.52,6,-0.3,0.085,1,500,-70,0
6506,MEXER2489,13.33333333,7.142857143,6.19047619,1,50,1.04,9,-0.5,0.007,0,-200,0,0
6507,MEXER2490,6.666666667,7.142857143,-0.476190476,0,69,0.41,3,-0.2,0.03,0,-1000,0,0
6508,MEXER2491,13.33333333,7.142857143,6.19047619,1,41,0.4,9,0.5,0.042,0,-100,0,0
6509,MEXER2492,26.66666667,7.142857143,19.52380952,1,69,0.5,4,0.9,0.09,0,-200,10,0
6510,MEXER2493,20,7.142857143,12.85714286,1,66,0.52,6,-3,0.052,1,500,-80,0
6511,MEXER2494,26.66666667,7.142857143,19.52380952,1,69,1.53,3,0.3,0.09,0,100,0,0.113
6512,MEXER2495,26.66666667,7.142857143,19.52380952,1,70,1.32,6,-0.5,0.079,0,-100,0,0.009
6513,MEXER2496,26.66666667,7.142857143,19.52380952,1,60,0.25,6,2,0.038,0,2200,0,0.045
6514,MEXER2497,13.33333333,0,13.33333333,1,65,3.5,4,1.8,0.064,0,-1200,0,0
6515,MEXER2498,20,7.142857143,12.85714286,1,46,0.75,9,0.2,0.1,0,0,0,0
6516,MEXER2499,13.33333333,7.142857143,6.19047619,1,85,0.47,0,2.5,0.03,0,-200,30,0
6517,MEXER250,33.33333333,7.142857143,26.19047619,1,76,1.59,0,-1.3,0.052,0,-500,0,0
6518,MEXER2500,13.33333333,7.142857143,6.19047619,1,73,0.46,0,1.8,0.03,0,-200,0,0
6519,MEXER2501,33.33333333,7.142857143,26.19047619,1,69,0.87,8,0.5,0.087,0,-170,0,0
6520,MEXER2502,6.666666667,7.142857143,-0.476190476,0,65,1.05,0,0.4,0.007,0,100,0,0
6521,MEXER2503,13.33333333,14.28571429,-0.952380952,0,36,0.22,9,0.6,0.083,0,-650,0,0
6522,MEXER2504,13.33333333,7.142857143,6.19047619,1,74,1.28,2,1,0.016,0,-220,0,0
6523,MEXER2505,6.666666667,7.142857143,-0.476190476,0,62,1.18,6,0.6,0.027,0,100,0,0
6524,MEXER2506,13.33333333,7.142857143,6.19047619,1,75,0.6,2,2.2,0.03,0,-1500,0,0
6525,MEXER2507,13.33333333,7.142857143,6.19047619,1,68,1.79,2,0.5,0.049,0,2500,0,0
6526,MEXER2508,33.33333333,7.142857143,26.19047619,1,56,0.53,6,0.5,0.143,0,-1200,0,0
6527,MEXER2510,13.33333333,7.142857143,6.19047619,1,75,0.57,5,1.7,0.052,0,600,0,0.009
6528,MEXER2511,6.666666667,7.142857143,-0.476190476,0,76,0.53,2,2.2,0.042,0,-500,0,0
6529,MEXER2513,26.66666667,0,26.66666667,1,66,2.16,6,-2,0.06,-1,500,40,0
6530,MEXER2514,13.33333333,7.142857143,6.19047619,1,61,1.13,4,0.5,0.052,0,-500,0,0
6531,MEXER2515,20,7.142857143,12.85714286,1,79,0.69,6,1.5,0.049,1,-200,-50,0
6532,MEXER2516,33.33333333,7.142857143,26.19047619,1,79,0.43,2,0.5,0.083,0,500,0,0
6533,MEXER2517,6.666666667,7.142857143,-0.476190476,0,63,0.5,6,1.9,0.049,0,1800,0,0
6534,MEXER2518,33.33333333,7.142857143,26.19047619,1,63,1,6,-0.8,0.079,1,1400,-70,0
6535,MEXER2519,13.33333333,7.142857143,6.19047619,1,67,0.57,4,-0.5,0.085,0,400,0,0
6536,MEXER2520,6.666666667,0,6.666666667,1,47,0.94,9,0.5,0.007,0,-2000,0,0
6537,MEXER2521,20,0,20,1,48,1.1,6,0.6,0.052,0,-800,0,0
6538,MEXER2522,6.666666667,0,6.666666667,1,56,0.93,6,-0.5,0.007,0,-350,0,0
6539,MEXER2523,6.666666667,7.142857143,-0.476190476,0,64,0.35,6,0.8,0.007,0,500,0,0
6540,MEXER2524,26.66666667,21.42857143,5.238095238,1,71,0.57,6,0.8,0.038,0,-400,-30,0
6541,MEXER2525,13.33333333,0,13.33333333,1,59,1.13,6,0.5,0.06,0,2200,0,0
6542,MEXER2526,6.666666667,0,6.666666667,1,71,1.4,2,-1.2,0.007,0,-200,0,0
6543,MEXER2527,20,14.28571429,5.714285714,1,61,0.9,6,-2,0.023,0,1100,0,0
6544,MEXER2528,26.66666667,7.142857143,19.52380952,1,75,1.03,5,0,0.079,1,0,-90,0
6545,MEXER2529,33.33333333,7.142857143,26.19047619,1,65,0.94,6,0,0.068,0,100,-20,0.183
6546,MEXER2530,33.33333333,14.28571429,19.04761905,1,79,0.75,0,1.5,0.061,0,-600,0,0.078
6547,MEXER2546,86.66666667,7.142857143,79.52380952,1,65,0.5,5,0.2,0.141,0,200,0,0
6548,MEXER2547,26.66666667,7.142857143,19.52380952,1,85,0.5,0,0.3,0.052,-1,1700,60,0
6549,MEXER2548,86.66666667,14.28571429,72.38095238,1,42,0.5,6,0.5,0.119,0,900,0,0
6550,MEXER2549,33.33333333,7.142857143,26.19047619,1,84,1,0,0.2,0.097,-1,4100,0,0
6551,MEXER2550,33.33333333,14.28571429,19.04761905,1,52,1,4,0.2,0.074,0,-400,0,0
6552,MEXER2551,93.33333333,14.28571429,79.04761905,1,78,0.5,0,1.7,0.141,0,300,0,0
6553,MEXER2552,93.33333333,7.142857143,86.19047619,1,51,0.5,4,1.5,0.164,0,1100,0,0
